center,left,right,steering,throttle,brake,speed
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_31_977.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_31_977.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_31_977.jpg,0,0.4524837,0,18.4539
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_092.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_092.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_092.jpg,0,0.7990651,0,19.33254
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_208.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_208.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_208.jpg,0,1,0,20.45042
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_319.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_319.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_319.jpg,0,1,0,21.63279
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_439.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_439.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_439.jpg,-0.1034067,0.8965933,0,22.75646
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_550.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_550.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_550.jpg,-0.06350613,0.5619431,0,23.33395
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_665.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_665.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_665.jpg,0,0.2174201,0,23.57116
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_777.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_777.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_777.jpg,0,0,0,23.34709
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_32_886.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_32_886.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_32_886.jpg,0,0,0,23.12706
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_003.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_003.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_003.jpg,-0.3501899,0,0,22.76742
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_136.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_136.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_136.jpg,-0.2323737,0,0,22.3895
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_257.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_257.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_257.jpg,0,0.1006773,0,22.10529
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_368.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_368.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_368.jpg,0,0.4343283,0,22.22187
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_480.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_480.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_480.jpg,0,0.3944585,0,22.70161
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_592.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_592.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_592.jpg,0.09740639,0.05721402,0,22.75955
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_703.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_703.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_703.jpg,0.4294467,0,0,22.3508
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_816.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_816.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_816.jpg,0.0901916,0,0,22.09433
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_33_927.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_33_927.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_33_927.jpg,0,0,0,21.81593
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_035.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_035.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_035.jpg,0,0,0,21.61954
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_146.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_146.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_146.jpg,0,0,0,21.36213
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_258.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_258.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_258.jpg,0,0,0,21.11729
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_369.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_369.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_369.jpg,-0.1856375,0,0,20.79316
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_471.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_471.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_471.jpg,0,0,0,20.74043
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_581.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_581.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_581.jpg,0,0,0,20.53987
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_691.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_691.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_691.jpg,0,0,0,20.01475
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_799.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_799.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_799.jpg,0,0,0,19.76196
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_34_907.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_34_907.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_34_907.jpg,0,0,0,19.9109
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_015.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_015.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_015.jpg,0,0,0,19.34176
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_122.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_122.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_122.jpg,0,0.3199203,0,19.43005
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_231.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_231.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_231.jpg,0,0.4605474,0,20.108
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_339.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_339.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_339.jpg,0,0.1387196,0,20.26848
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_444.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_444.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_444.jpg,0,0,0,19.77185
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_551.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_551.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_551.jpg,-0.322599,0,0,19.83596
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_658.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_658.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_658.jpg,-0.001218081,0,0,19.62059
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_768.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_768.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_768.jpg,0,0,0,19.03029
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_873.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_873.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_873.jpg,0,0,0,19.2568
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_35_981.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_35_981.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_35_981.jpg,0,0,0,19.03908
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_084.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_084.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_084.jpg,0,0,0,18.36821
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_195.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_195.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_195.jpg,0,0.180954,0,18.70272
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_305.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_305.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_305.jpg,0,0.5097485,0,18.98147
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_413.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_413.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_413.jpg,0,0.8361633,0,19.37343
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_527.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_527.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_527.jpg,0,1,0,20.64764
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_637.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_637.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_637.jpg,0,1,0,21.87192
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_752.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_752.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_752.jpg,0,1,0,22.89609
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_857.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_857.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_857.jpg,0,1,0,24.06053
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_36_969.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_36_969.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_36_969.jpg,0,0.663058,0,24.82083
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_079.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_079.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_079.jpg,0,0.3355002,0,25.18892
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_190.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_190.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_190.jpg,0,0.0002741814,0,25.14208
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_296.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_296.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_296.jpg,-0.09400535,0,0,24.87086
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_400.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_400.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_400.jpg,-0.2214904,0,0,24.50428
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_503.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_503.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_503.jpg,0,0,0,24.25422
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_607.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_607.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_607.jpg,0,0,0,24.00861
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_710.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_710.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_710.jpg,0,0,0,23.76733
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_811.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_811.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_811.jpg,0,0,0,23.52864
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_37_941.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_37_941.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_37_941.jpg,0,0,0,23.19858
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_38_042.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_38_042.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_38_042.jpg,0,0,0,22.96566
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_38_172.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_38_172.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_38_172.jpg,0,0,0,22.68926
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_38_272.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_38_272.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_38_272.jpg,0,0,0,22.46146
/home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/center_2017_04_16_19_04_38_378.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/left_2017_04_16_19_04_38_378.jpg, /home/umer/Documents/Udacity-Self-Driving-Car/Codes/Behavioral-Cloning/Training-Image-Data/IMG/right_2017_04_16_19_04_38_378.jpg,-0.09042621,0,0,22.18671
